SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
101170,101,170,1.74,EXIT 17E (KINGSTON INTER/C)TO EXIT 17W (KINGSTON),01/01/2008,PERMANENT COUNTER (BISHOP MOUNTAIN RD),B,TC,KINGS,12,,3280,,,
101140,101,140,14.64,EXIT 14 (COLDBROOK INTER/C) TO EXIT 15 (RTE 360-BERWICK),01/01/2008,PERMANENT COUNTER (COLDBROOK),B,TC,KINGS,8,,7540,,,
4005,4,5,16.219,CUMBERLAND/COLCHESTER COUNTY LINE TO COBEQUID PASS (GLENHOLME),01/01/2008,PERMANENT COUNTER (GLENHOLME),C,TC,COL,12,,1870,,,
4001,4,1,11.671,THOMSON RD TO ROUTE 368 (WEST WENTWORTH),01/01/2008,PERMANENT COUNTER (MAHONEYS CORNER),C,TC,CUMB,12,,940,,,
1205,1,205,7.9,BRICKTON - MIDDLETON LINE TO LAWRENCETOWN LANE,01/01/2008,PERMANENT COUNTER (MIDDLETON),A,TC,ANN,5,,2860,,,
4160,4,160,8.58,SOLDIER'S COVE RD TO HAY COVE RD,01/01/2008,PERMANENT COUNTER AT HAY COVE,D,TC,RICH,7,,1780,,,
12023,12,23,8.79,BUTLER RD (MURPHY LAKE) TO KINGS-LUNENBURG COUNTY LINE,01/01/2008,PERMANENT COUNTER (BLUE MOUNTAIN),C,TC,KINGS,9,,1340,,,
7040,7,40,6.17,RTE 357 (MUSQUODOBOIT HBR) TO WEST JEDDORE RD,01/01/2008,PERMANENT COUNTER (JEDDORE),B,TC,HFX,5,,4600,,,
6100,6,100,9.97,RTE 311 (TATAMAGOUCHE) TO RTE 326 (BRULE),01/01/2008,PERMANENT COUNTER AT BRULE POINT,E,TC,COL,5,,1180,,,
102130,102,130,13.75,EXIT 11 (STEWIACKE INTER/C) TO EXIT 12 (RTE 289) (BROOKFIELD),01/01/2008,PERMANENT COUNTER (STEWIACKE/BROOKFIELD),B,TC,COL,13,,18800,,,
105080,105,80,8.83,EXIT 10 (RTE 205 EAST OF BADDECK) TO EXIT 11 (CABOT TRAIL),01/01/2008,PERMANENT COUNTER (SOUTH HAVEN),E,TC,VIC,15,,3610,,,
105010,105,10,10.85,PORT HASTINGS ROTARY TO MACMASTER RD (QUEENSVILLE),01/01/2008,PERMANENT COUNTER (PORT HASTINGS),E,TC,INV,18,,3650,,,
104255,104,255,7.71,EXIT 29 (TK 4) (BARNEYS RIVER STN) TO PICTOU-ANTIGONISH COUNTY LINE,01/01/2008,PERMANENT COUNTER (MARSHY HOPE),D,TC,PIC,23,,7020,,,
106030,106,30,7.28,PICTOU ROTARY EXIT TO PEI FERRY AT CARIBOU,01/01/2008,PERMANENT COUNTER (PICTOU),H,TC,PIC,9,,1130,,,
311027,311,27,12.67,CROSS RD (NORTH RIVER) TO RTE 326 (EARLTOWN),01/01/2008,PERMANENT COUNTER (NUTTBY),D,TC,COL,5,,1410,,,
303020,303,20,1.94,DIGBY TOWN LINE NORTH TO FERRY TERMINAL,01/01/2008,PERMANENT COUNTER (DIGBY),A,TC,DIGBY,6,,850,,,
118025,118,25,9.39,EXIT 13 (HWY 107 INTER/C) TO HWY 102 INTER/C,01/01/2008,PERMANENT COUNTER (WAVERLEY),A,TC,HFX,8,,24400,,,
103145,103,145,10.65,EXIT 16 (CAMPERDOWN SCHOOL RD) TO EXIT 17 (RTE 331)(MILL VILLAGE),01/01/2008,PERMANENT COUNTER (DANESVILLE),B,TC,QUEENS,10,,3760,,,
103130,103,130,6.42,EXIT 14 (TK 3)(HEBBVILLE) TO EXIT 15 (ITALY CROSS INTER/S),01/01/2008,PERMANENT COUNTER (HEBBS CROSS),B,TC,LUN,11,,6670,,,
103045,103,45,11.99,INGRAM RIVER BRIDGE TO EXIT 6 (HUBBARDS INTER/C),01/01/2008,PERMANENT COUNTER (HUBBARDS),C,TC,HFX,9,7123,9830,,,
103250,103,250,12.62,EXIT 31(PUBNICO INTER/C) TO EXIT 32(EAST OF ARGYLE CAUSEWAY),01/01/2008,PERMANENT COUNTER (PUBNICO),C,TC,YAR,7,,3180,,,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2008,PERMANENT COUNTER (BROOKSIDE RD),C,TC,COL,19,,9310,,,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2008,PERMANENT COUNTER - COBEQUID PASS SOLAR SITE,C,TC,CUMB,25,,8140,,,
104010,104,10,0.72,NB/NS BORDER TO EXIT 1 (FORT LAWRENCE RD INTER/S),01/01/2008,PERMANENT COUNTER AT BORDER,C,TC,CUMB,20,,14700,,,
107015,107,15,3.57,HWY 118 INTER/C TO EXIT 14 (MONTAGUE RD INTER/C),11/28/2007,AT CONRADS GRAVEL PIT (PORTOBELLO) (WESTBOUND),A,TC,HFX,,8200,8200,W,,
107015,107,15,3.57,HWY 118 INTER/C TO EXIT 14 (MONTAGUE RD INTER/C),11/28/2007,AT CONRADS GRAVEL PIT (PORTOBELLO) (EASTBOUND),A,TC,HFX,,7925,7930,E,,
374027,374,27,20.64,HALIFAX-GUYSBOROUGH COUNTY LINE TO 15 MILE STREAM BRIDGE,11/22/2007,0.5 KM NORTH OF ABRAHAM'S LAKE RD,B,TC,HFX,,243,250,,,
318010,318,10,7.63,MICMAC PARCLO TO HWY 118 OVERPASS,11/22/2007,0.5 KM NORTH OF MICMAC INTER/C,AA,TC,HFX,,15319,14500,,,
374028,374,28,6.83,15 MILE STREAM BRIDGE TO LEWISTON RD (LOCHABER MINES),11/22/2007,3 KM NORTH OF LEWISTON RD (LOCHABER MINES),B,TC,HFX,,252,260,,,
374030,374,30,11.04,LEWISTON RD (LOCHABER MINES) TO TK 7 (SHEET HARBOUR),11/22/2007,2 KM NORTH OF TK 7 (NORTHBOUND),B,VC,HFX,14,164,170,N,,
374030,374,30,11.04,LEWISTON RD (LOCHABER MINES) TO TK 7 (SHEET HARBOUR),11/22/2007,2 KM NORTH OF TK 7 (SOUTHBOUND),B,VC,HFX,12,166,170,S,,
2090,2,90,5.77,STEWIACKE TOWN LINE NORTH TO ALTON RD (ALTON),11/21/2007,AT MAIN ST STEWIACKE,,SA,COL,,,,,,71
107030,107,30,7.21,EXIT 18 (MINESVILLE RD INTER/C) TO EXIT 19 (PORTERS LAKE INTER/C),11/20/2007,HALFWAY BETWEEN,A,TC,HFX,,11078,11400,,,
107017,107,17,5.08,EXIT 14 (MONTAGUE RD INTER/C) TO TK 7 INTER/S (HRM),11/20/2007,HALFWAY BETWEEN,A,TC,HFX,,13245,13600,,,
118023,118,23,3.38,EXIT 12 (WRIGHT AVE) TO EXIT 13 (HWY 107 INTER/C),11/20/2007,0.5 KM SOUTH OF EXIT 13 (HWY 107 INTER/C) (NORTHBOUND),AA,TC,HFX,,11828,11200,N,,
107040,107,40,1.77,EXIT 19 (PORTERS LAKE INTER/C) TO EXIT 20 (PORTERS LAKE INTER/C),11/20/2007,HALFWAY BETWEEN,A,TC,HFX,,5913,6080,,,
213040,213,40,2.24,HWY 103 INTER/C TO TK 3 (UPPER TANTALLON),11/19/2007,HALFWAY BETWEEN,B,TC,HFX,,13494,13700,,,
253010,253,10,12.02,RTE 349 (ARMDALE) TO RTE 349 (HERRING COVE),11/19/2007,HALIFAX CITY LINE,AA,TC,HFX,,1473,1390,,,
306020,306,20,6.25,HALIFAX CITY LINE TO FRASER RD (HARRIETSFIELD),11/19/2007,0.5 KM SOUTH OF WHITEHEAD RD,A,TC,HFX,,3730,3840,,,
213010,213,10,1.34,TK 2 (BEDFORD HWY) TO HWY 102 INTER/C,11/19/2007,JUST EAST OF HWY 102 INTER/C,A,TC,HFX,,18891,19400,,,
213020,213,20,5.92,HWY 102 INTER/C TO LUCASVILLE RD (HAMMONDS PLAINS),11/19/2007,0.5 KM WEST OF HWY 102 INTER/C,A,TC,HFX,,15104,15500,,,
213030,213,30,9.84,LUCASVILLE RD (HAMMONDS PLAINS) TO HWY 103 INTER/C,11/19/2007,JUST EAST OF HWY 103 INTER/C,A,TC,HFX,,12274,12600,,,
306025,306,25,8.59,FRASER RD (HARRIETSFIELD) TO RTE 349 (SAMBRO),11/19/2007,1 KM SOUTH OF FRASER RD (SOUTHBOUND),B,VC,HFX,6,1587,1610,S,,
349020,349,20,8,VILLAGE RD (HERRING COVE) TO DUNCANS COVE RD,11/19/2007,2.5 KM SOUTH OF RTE 253 (HERRING COVE),B,TC,HFX,,2141,2170,,,
349025,349,25,7.47,DUNCANS COVE RD TO BULL POINT RD (SAMBRO),11/19/2007,0.5 KM SOUTH OF SANDY COVE RD (SOUTHBOUND),B,VC,HFX,6,421,430,S,,
349025,349,25,7.47,DUNCANS COVE RD TO BULL POINT RD (SAMBRO),11/19/2007,0.5 KM SOUTH OF SANDY COVE RD (NORTHBOUND),B,VC,HFX,5,406,410,N,,
306025,306,25,8.59,FRASER RD (HARRIETSFIELD) TO RTE 349 (SAMBRO),11/19/2007,1 KM SOUTH OF FRASER RD (NORTHBOUND),B,VC,HFX,6,1602,1630,N,,
322030,322,30,9.65,MAIN GATE (SHEARWATER) TO SHORE RD (COW BAY),11/19/2007,JUST NORTH OF COW BAY RD,A,TC,HFX,,1310,1350,,,
349010,349,10,10.74,THE ARMDALE ROTARY TO VILLAGE RD (HERRING COVE),11/19/2007,HALIFAX CITY LINE,A,TC,HFX,,5246,5400,,,
318020,318,20,5.82,HWY 118 OVERPASS TO TK 2 (WAVERLEY),11/15/2007,JUST SOUTH OF TK 2 (WAVERLEY) (NORTHBOUND),AA,VC,HFX,5,1509,1550,N,,
318020,318,20,5.82,HWY 118 OVERPASS TO TK 2 (WAVERLEY),11/15/2007,JUST SOUTH OF TK 2 (WAVERLEY) (SOUTHBOUND),AA,VC,HFX,5,1551,1590,S,,
336010,336,10,9.69,RTE 224 (UPPER MUSQUODOBOIT) TO HALIFAX-COLCHESTER COUNTY LINE,11/15/2007,HALIFAX / COLCHESTER COUNTY LINE (NORTHBOUND),B,VC,HFX,24,221,230,N,,
277015,277,15,2.74,MILFORD RD (CARROLLS CORNER) TO RTE 224 (GAYS RIVER),11/15/2007,2.5 KM WEST OF RTE 224 (WESTBOUND),C,VC,HFX,11,804,930,W,,
277015,277,15,2.74,MILFORD RD (CARROLLS CORNER) TO RTE 224 (GAYS RIVER),11/15/2007,2.5 KM WEST OF RTE 224 (EASTBOUND),C,VC,HFX,11,800,920,E,,
318010,318,10,7.63,MICMAC PARCLO TO HWY 118 OVERPASS,11/15/2007,JUST NORTH OF MONTAGUE MINES RD,AA,TC,HFX,,3602,3690,,,
357015,357,15,9.38,CRAWFORDS BRIDGE (MUSQUODOBOIT RIVER) TO WYSE RD (MEAGHER'S GRANT),11/15/2007,0.5 KM NORTH OF LAY'S LAKE RD,B,TC,HFX,,876,920,,,
357020,357,20,7.13,WYSE RD (MEAGHER'S GRANT) TO ELDERBANK BACK RD,11/15/2007,4 KM NORTH OF WYSE RD,B,TC,HFX,,781,820,,,
357025,357,25,9.81,ELDERBANK BACK RD TO RTE 224 (MIDDLE MUSQUODOBOIT),11/15/2007,1.5 KM NORTH OF ELDERBANK,B,TC,HFX,,1009,1060,,,
336010,336,10,9.69,RTE 224 (UPPER MUSQUODOBOIT) TO HALIFAX-COLCHESTER COUNTY LINE,11/15/2007,HALIFAX / COLCHESTER COUNTY LINE (SOUTHBOUND),B,VC,HFX,30,225,240,S,,
357010,357,10,12.23,TK 7 (MUSQUODOBOIT HARBOUR) TO CRAWFORDS BRIDGE (MUSQUODOBOIT RIVER),11/15/2007,3 KM NORTH OF TK 7 (MUSQUODOBOIT HARBOUR) (SB),B,VC,HFX,6,377,400,S,,
357010,357,10,12.23,TK 7 (MUSQUODOBOIT HARBOUR) TO CRAWFORDS BRIDGE (MUSQUODOBOIT RIVER),11/15/2007,3 KM NORTH OF TK 7 (MUSQUODOBOIT HARBOUR) (NB),B,VC,HFX,7,369,390,N,,
3020,3,20,8.72,HWY 103 (EXIT 4) TO RTE 333 (UPPER TANTALLON),11/14/2007,1.5 KM WEST OF HWY 103 (SHELDRAKE LAKE),B,TC,HFX,,3531,3700,,,
3020,3,20,8.72,HWY 103 (EXIT 4) TO RTE 333 (UPPER TANTALLON),11/14/2007,JUST EAST OF RTE 213,B,TC,HFX,,3447,3610,,,
3030,3,30,9.13,RTE 333 (UPPER TANTALLON) TO BOUTILIERS POINT RD,11/14/2007,3 KM WEST OF RTE 333 (TANTALLON),C,TC,HFX,,4281,4950,,,
3015,3,15,6.62,TIMBERLEA VILLAGE PKWY TO HWY 103 (EXIT 4),11/14/2007,0.5 KM WEST OF EXIT 3 CONNECTOR (WESTBOUND),AA,VC,HFX,10,5188,5310,W,,
3015,3,15,6.62,TIMBERLEA VILLAGE PKWY TO HWY 103 (EXIT 4),11/14/2007,0.5 KM WEST OF EXIT 3 CONNECTOR (EASTBOUND),AA,VC,HFX,12,5052,5180,E,,
3020,3,20,8.72,HWY 103 (EXIT 4) TO RTE 333 (UPPER TANTALLON),11/14/2007,JUST WEST OF RTE 213,B,TC,HFX,,11773,12300,,,
3040,3,40,9.53,BOUTILIERS POINT RD TO CONRADS ROAD (QUEENSLAND),11/14/2007,0.5 KM WEST OF BRIGLEYS RD (WESTBOUND),C,VC,HFX,4,768,890,W,,
32010,32,10,4.62,MAIN AVE TO OLD SAMBRO RD,11/14/2007,WEST OF COWIE HILL RD (EASTBOUND),AA,TC,HFX,,8553,8760,E,,
33010,33,10,4.72,TK 7 (MAGAZINE HILL) TO HWY 101,11/14/2007,TK 2 OVERPASS (WESTBOUND),AA,TC,HFX,,11057,11300,W,,
213040,213,40,2.24,HWY 103 INTER/C TO TK 3 (UPPER TANTALLON),11/14/2007,JUST SOUTH OF TK 3,B,TC,HFX,,12598,13200,,,
3040,3,40,9.53,BOUTILIERS POINT RD TO CONRADS ROAD (QUEENSLAND),11/14/2007,0.5 KM WEST OF BRIGLEYS RD (EASTBOUND),C,VC,HFX,6,771,890,E,,
3045,3,45,3.77,CONRADS RD (QUEENSLAND) TO HALIFAX/LUNENBURG COUNTY LINE,11/14/2007,JUST WEST OF HUBBARD'S BEACH RESORT AREA,C,TC,HFX,,2037,2350,,,
32010,32,10,4.62,MAIN AVE TO OLD SAMBRO RD,11/14/2007,WEST OF COWIE HILL RD (WESTBOUND),AA,TC,HFX,,8327,8530,W,,
107020,107,20,4.38,EXIT 17 (TK 7) (PRESTON) TO EXIT 18 (MINESVILLE RD INTER/C),11/13/2007,HALFWAY BETWEEN,A,TC,HFX,,13808,14300,,,
118010,118,10,2.88,VICTORIA RD (RTE 322) TO HWY 111 INTER/C,11/13/2007,JUST SOUTH OF HWY 111 INTER/C (SOUTHBOUND),AA,TC,HFX,,12552,12900,S,,
107019,107,19,1.58,EXIT 16 (ROSS RD INTER/S) TO EXIT 17 (TK 7) (PRESTON),11/13/2007,HALFWAY BETWEEN,A,TC,HFX,,15165,15700,,,
107010,107,10,1.76,BURNSIDE INDUSTRIAL PARK TO HWY 118 INTER/C,11/13/2007,JUST EAST OF AKERLEY BLVD (EASTBOUND),AA,TC,HFX,,7403,7580,E,,
107010,107,10,1.76,BURNSIDE INDUSTRIAL PARK TO HWY 118 INTER/C,11/13/2007,JUST EAST OF AKERLEY BLVD (WESTBOUND),AA,TC,HFX,,7646,7830,W,,
118023,118,23,3.38,EXIT 12 (WRIGHT AVE) TO EXIT 13 (HWY 107 INTER/C),11/13/2007,0.5 KM SOUTH OF EXIT 13 (HWY 107 INTER/C) (SOUTHBOUND),AA,TC,HFX,,11963,12300,S,,
328010,328,10,2.69,TK 7 TO RTE 207,11/13/2007,HALFWAY BETWEEN,AA,TC,HFX,,3498,3580,,,
118020,118,20,1.76,HWY 111 INTER/C TO EXIT 12 (WRIGHT AVE),11/13/2007,COLLECTOR LANE AND ACCESS TO EXIT RAMP (SOUTHBOUND),AA,TC,HFX,,11227,11500,S,,
118010,118,10,2.88,VICTORIA RD (RTE 322) TO HWY 111 INTER/C,11/13/2007,JUST SOUTH OF HWY 111 INTER/C (NORTHBOUND),AA,TC,HFX,,11036,11300,N,,
118020,118,20,1.76,HWY 111 INTER/C TO EXIT 12 (WRIGHT AVE),11/13/2007,1.5 KM NORTH OF HWY 111 INTER/C (NORTHBOUND),AA,TC,HFX,,16724,17100,N,,
102040,102,40,3.81,EXIT 3 (RTE 213 INTER/C) TO EXIT 4 (HWY 101 INTER/C),11/07/2007,2.5 KM SOUTH OF EXIT 4 (SOUTHBOUND) (LOOP),A,VC,HFX,6,21364,21700,S,,
107060,107,60,6.97,EXIT 21 (EAST CHEZZETCOOK INTER/C) TO TK 7 (MUSQUODOBOIT HARBOUR),11/06/2007,HALFWAY BETWEEN (WESTBOUND),A,TC,HFX,6,1681,1710,W,,
207020,207,20,6.9,ROSS RD (RTE 328) TO WEST LAWRENCETOWN RD,11/06/2007,1.5 KM EAST OF RTE 328 (EASTBOUND),A,VC,HFX,6,3506,3560,E,,
107050,107,50,4.54,EXIT 20 (PORTERS LAKE) TO EXIT 21 (EAST CHEZZETCOOK INTER/C),11/06/2007,HALFWAY BETWEEN,A,TC,HFX,,4638,4720,,,
107060,107,60,6.97,EXIT 21 (EAST CHEZZETCOOK INTER/C) TO TK 7 (MUSQUODOBOIT HARBOUR),11/06/2007,HALFWAY BETWEEN (EASTBOUND),A,VC,HFX,6,1633,1660,E,,
207027,207,27,12,WEST PORTERS LAKE RD TO BELLEFONTAINE RD,11/06/2007,2 KM EAST OF CAUSEWAY RD,B,TC,HFX,,726,750,,,
207030,207,30,4.61,BELLEFONTAINE RD TO TK 7,11/06/2007,1 KM WEST OF TK 7,B,TC,HFX,,2048,2130,,,
207020,207,20,6.9,ROSS RD (RTE 328) TO WEST LAWRENCETOWN RD,11/06/2007,1.5 KM EAST OF RTE 328 (WESTBOUND),A,VC,HFX,7,3410,3470,W,,
207025,207,25,5.95,WEST LAWRENCETOWN RD TO WEST PORTERS LAKE RD,11/06/2007,2.5 KM EAST OF WEST LAWRENCETOWN RD,B,TC,HFX,,1051,1090,,,
33010,33,10,4.72,TK 7 (MAGAZINE HILL) TO HWY 101,11/05/2007,TK 2 OVERPASS (EASTBOUND),AA,TC,HFX,,14899,14100,E,,
102015,102,15,0.82,EXIT 1 (NORTHWEST ARM DR INTER/C) TO EXIT 1A (HWY 103 INTER/C),11/05/2007,0.3 KM NORTH OF NORTHWEST ARM DRIVE INTER/C (NB) (LOOP),A,TC,HFX,,25724,26200,N,,
102015,102,15,0.82,EXIT 1 (NORTHWEST ARM DR INTER/C) TO EXIT 1A (HWY 103 INTER/C),11/05/2007,0.5 KM SOUTH OF EXIT 1A (SOUTHBOUND) (LOOP),A,TC,HFX,,26085,26500,S,,
22015,22,15,1.02,SYDNEY CITY LINE (SOUTH) TO HWY 125 INTER/C (EXIT 8),11/04/2007,AT EDGAR STREET,,SA,CB,,,,,,68
103020,103,20,4.38,EXIT 2 (BEECHVILLE INTER/C) TO EXIT 3 (TIMBERLEA INTER/C),11/01/2007,1.1 KM EAST OF EXIT 3 (EASTBOUND) (LOOP),A,TC,HFX,,10047,9920,E,,
103020,103,20,4.38,EXIT 2 (BEECHVILLE INTER/C) TO EXIT 3 (TIMBERLEA INTER/C),11/01/2007,2 KM WEST OF EXIT 2 (WESTBOUND) (LOOP),A,TC,HFX,,8037,7940,W,,
103010,103,10,1.216,EXIT 1 (HWY 102 INTER/C) TO EXIT 2 (BEECHVILLE INTER/C),11/01/2007,0.3 KM WEST OF HWY 102 (EASTBOUND) (LOOP),A,TC,HFX,,14160,14000,E,,
103010,103,10,1.216,EXIT 1 (HWY 102 INTER/C) TO EXIT 2 (BEECHVILLE INTER/C),11/01/2007,0.3 KM WEST OF HWY 102 (WESTBOUND) (LOOP),A,TC,HFX,,13994,13800,W,,
103030,103,30,6.86,EXIT 4 (SHELDRAKE LAKE INTER/C) TO EXIT 5 (RTE 213) (TANTALLON),11/01/2007,4.3 KM WEST OF EXIT 4 (WESTBOUND) (LOOP),A,TC,HFX,,7752,7650,W,,
103030,103,30,6.86,EXIT 4 (SHELDRAKE LAKE INTER/C) TO EXIT 5 (RTE 213) (TANTALLON),11/01/2007,1.4 KM EAST OF EXIT 5 (EASTBOUND) (LOOP),A,TC,HFX,,7204,7110,E,,
103025,103,25,7.213,EXIT 3 (TIMBERLEA INTER/C) TO EXIT 4 (SHELDRAKE LAKE INTER/C),11/01/2007,2.7 KM WEST OF EXIT 3 (WESTBOUND) (LOOP),A,TC,HFX,,8287,8180,W,,
103025,103,25,7.213,EXIT 3 (TIMBERLEA INTER/C) TO EXIT 4 (SHELDRAKE LAKE INTER/C),11/01/2007,1.2 KM EAST OF EXIT 4 (EASTBOUND) (LOOP),A,TC,HFX,,8458,8350,E,,
102025,102,25,3.22,EXIT 2A (BAYER'S LAKE INTER/C) TO EXIT 2 (KEARNEY LAKE INTER/C),10/31/2007,2 KM SOUTH OF EXIT 2 (SOUTHBOUND) (LOOP),A,VC,HFX,6,19308,19100,S,,
102025,102,25,3.22,EXIT 2A (BAYER'S LAKE INTER/C) TO EXIT 2 (KEARNEY LAKE INTER/C),10/31/2007,1.2 KM NORTH OF EXIT 2A (NORTHBOUND) (LOOP),A,VC,HFX,5,19628,19400,N,,
102040,102,40,3.81,EXIT 3 (RTE 213 INTER/C) TO EXIT 4 (HWY 101 INTER/C),10/31/2007,1.7 KM NORTH OF EXIT 3 (NORTHBOUND) (LOOP),A,VC,HFX,5,21614,21300,N,,
202005,202,5,7.45,TK 1 (LAKELAND) TO CROSS 3 RD (RAWDON),10/31/2007,1 KM EAST OF HILLSVALE (EASTBOUND),B,VC,HANTS,4,354,360,E,,
202005,202,5,7.45,TK 1 (LAKELAND) TO CROSS 3 RD (RAWDON),10/31/2007,1 KM EAST OF HILLSVALE (WESTBOUND),B,VC,HANTS,5,349,350,W,,
104070,104,70,8.823,EXIT 6 (OXFORD INTER/C) TO EXIT 7 (THOMSON INTER/C),10/30/2007,1 KM EAST OF RTE 321 (OXFORD) (EASTBOUND),C,TC,CUMB,,6007,5950,E,,
101020,101,20,3.71,TK 1 OVERPASS (LOWER SACKVILLE) TO EXIT 2 (RTE 354 INTER/C),10/29/2007,1.4 KM WEST OF TK 1 (EASTBOUND) (LOOP),A,TC,HFX,,16655,16400,E,,
101020,101,20,3.71,TK 1 OVERPASS (LOWER SACKVILLE) TO EXIT 2 (RTE 354 INTER/C),10/29/2007,1.4 KM WEST OF TK 1 (WESTBOUND) (LOOP),A,TC,HFX,,16382,16170,W,,
102020,102,20,2.37,EXIT 1A (HWY 103 INTER/C) TO EXIT 2A (BAYER'S LAKE INTER/C),10/29/2007,1.9 KM SOUTH OF EXIT 2A (SOUTHBOUND) (LOOP),A,TC,HFX,,20785,20500,S,,
102035,102,35,3.05,EXIT 2B (LARRY UTECK BLVD) TO EXIT 3 (RTE 213 INTER/C),10/29/2007,2.2 KM SOUTH OF EXIT 3 (SOUTHBOUND) (LOOP),A,TC,HFX,,18925,18700,S,,
102020,102,20,2.37,EXIT 1A (HWY 103 INTER/C) TO EXIT 2A (BAYER'S LAKE INTER/C),10/29/2007,1.8 KM NORTH OF EXIT 1A (NORTHBOUND) (LOOP),A,TC,HFX,,21273,21000,N,,
354015,354,15,6.17,RTE 202 (GORE) TO RTE 236 (KENNETCOOK),10/25/2007,GORE / KENNETCOOK LINE,C,TC,HANTS,,1717,1700,,,
101060,101,60,2.33,EXIT 5 (TK 14 INTER/C) TO EXIT 5A (WENTWORTH RD INTER/C),10/24/2007,1.1 KM WEST OF EXIT 5 (WESTBOUND) (LOOP),B,TC,HANTS,,7268,7070,W,,
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),10/24/2007,1.2 KM WEST OF EXIT 4 (WESTBOUND) (LOOP),B,TC,HANTS,,6570,6390,W,,
101065,101,65,2.13,EXIT 5A(WENTWORTH RD INTER/C) TO EXIT 6(NESBITT ST INTER/C),10/24/2007,1.3 KM WEST OF EXIT 5A (EASTBOUND) (LOOP),A,TC,HANTS,,7524,7410,E,,
101060,101,60,2.33,EXIT 5 (TK 14 INTER/C) TO EXIT 5A (WENTWORTH RD INTER/C),10/24/2007,1.1 KM WEST OF EXIT 5 (EASTBOUND) (LOOP),B,TC,HANTS,,7489,7280,E,,
101050,101,50,6.82,EXIT 4 (ST CROIX INTER/C) TO EXIT 5 (TK 14 INTER/C),10/24/2007,1.2 KM WEST OF EXIT 4 (EASTBOUND) (LOOP),B,TC,HANTS,,6678,6490,E,,
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),10/24/2007,4.8 KM WEST OF EXIT 3 (WESTBOUND) (LOOP),A,TC,HANTS,,6540,6440,W,,
101040,101,40,8.26,EXIT 3 (MT UNIACKE INTER/C) TO RAILWAY OVERPASS (STILLWATER),10/24/2007,4.8 KM WEST OF EXIT 3 (EASTBOUND) (LOOP),A,TC,HANTS,,6747,6640,E,,
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),10/24/2007,HALFWAY BETWEEN (SAME AS SECTION 040) (EB) (LOOP),A,TC,HANTS,,6747,6640,E,,
101045,101,45,13.67,RAILWAY OVERPASS (STILLWATER) TO EXIT 4 (ST CROIX INTER/C),10/24/2007,HALFWAY BETWEEN (SAME AS SECTION 040) (WB) (LOOP),A,TC,HANTS,,6540,6440,W,,
214020,214,20,6.45,HWY 102 INTER/C TO TK 14 (NINE MILE RIVER),10/24/2007,0.75 KM WEST OF GARDEN RD (WESTBOUND),A,VC,HANTS,5,1758,1730,W,,
202015,202,15,7.25,VALLEY RD (WEST GORE) TO RTE 354 (GORE),10/24/2007,1 KM WEST OF RTE 354,B,TC,HANTS,,379,370,,,
236015,236,15,10.6,GREENFIELD RD (MOSHERVILLE) TO OLD RTE 202 (CLARKSVILLE),10/24/2007,0.5 KM WEST OF ATWOOD RD,C,TC,HANTS,,275,270,,,
214020,214,20,6.45,HWY 102 INTER/C TO TK 14 (NINE MILE RIVER),10/24/2007,0.75 KM WEST OF GARDEN RD (EASTBOUND),A,VC,HANTS,5,1770,1740,E,,
101080,101,80,6.17,EXIT 7 (FALMOUTH INTER/C) TO EXIT 8 (HANTSPORT INTER/C),10/24/2007,1.9 KM WEST OF EXIT 7 (WESTBOUND) (LOOP),A,TC,HANTS,,6951,6840,W,,
101070,101,70,1.71,EXIT 6 (NESBITT ST INTER/C) TO EXIT 7 (FALMOUTH INTER/C),10/24/2007,1.2 KM WEST OF EXIT 6 (WESTBOUND) (LOOP),B,TC,HANTS,,7404,7200,W,,
101065,101,65,2.13,EXIT 5A(WENTWORTH RD INTER/C) TO EXIT 6(NESBITT ST INTER/C),10/24/2007,1.3 KM WEST OF EXIT 5A (WESTBOUND) (LOOP),A,TC,HANTS,,7685,7570,W,,
101080,101,80,6.17,EXIT 7 (FALMOUTH INTER/C) TO EXIT 8 (HANTSPORT INTER/C),10/24/2007,1.9 KM WEST OF EXIT 7 (EASTBOUND) (LOOP),A,TC,HANTS,,6933,6830,E,,
101070,101,70,1.71,EXIT 6 (NESBITT ST INTER/C) TO EXIT 7 (FALMOUTH INTER/C),10/24/2007,1.2 KM WEST OF EXIT 6 (EASTBOUND) (LOOP),B,TC,HANTS,,7350,7150,E,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),10/23/2007,HALFWAY BETWEEN (WESTBOUND),C,TC,CUMB,,5856,5800,W,,
